UUID,Generation,fitness,timelapse,last_improved_gen,current_xo_prob,current_mut_prob
0,99,100
0,99,100
0,99,100
0,99,100
0,99,85
0,99,85
0,99,85
0,99,85
0,99,1
0,99,1
0,99,1
0,99,1
0,99,100
0,99,100
0,99,100
0,99,100
0,99,85
0,99,85
0,99,85
0,99,85
0,99,1
0,99,1
0,99,1
0,99,1
0,149,144
0,149,144
0,149,144
0,149,144
0,149,148
0,149,148
0,149,148
0,149,148
0,149,1
0,149,1
0,149,1
0,149,1
0,149,144
